gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	taxonomicIssue	nonTaxonomicIssue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	isInvasive	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
4853566472			es	CC_BY_NC_4_0					PhysicalObject	http://grbio.org/institution/universidad-nacional-autonoma-de-mexico-facultad-de-ciencias			FCMM	YUC-CC-255-11	Macrocrustáceos de las playas del Atlántico mexicano		PRESERVED_SPECIMEN				CCY-004141	YUC-CC-255-11-006318		María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	7				Adult									PRESENT	Colecta definitiva: Animal completo (ETOH70%)	En colección																				Champoton-06-2019-313-crustáceos	2019-06-21	11:00	172	172	2019	6	21	2019-06-21	zona intermareal de la playa	Nucleador	0.005	m3	1 nucleo					América;Norteamérica;México;Campeche	NORTH_AMERICA	Golfo de México			MX	Campeche	Champotón		Heroica Ciudad de Champotón				0					19.43531	-90.71172									María del Refugio Muciño Reyes																											María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	2019-10-10T00:00:00	Guide to the marine isopod crustaceans of the Caribbean. Kensley & Schotte 1994				urn:lsid:marinespecies.org:taxname:259669							Heterodina mosaica (Kensley & Schotte, 1987)								Animalia	Arthropoda	Malacostraca	Isopoda		Sphaeromatidae				Heterodina	Heterodina			mosaica			SPECIES				ACCEPTED			2637deb2-a109-472c-a942-3c220a46deeb	VE	2025-07-31T12:20:35.867Z			0.0	0.0		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH				true	false	2206895	2206895	1	54	229	643	2045	2206893		2206895	Heterodina mosaica	Heterodina mosaica (Kensley & Schotte, 1987)	Heterodina mosaica		EML	2025-07-31T12:20:35.867Z	2025-07-25T01:30:18.693Z		true			false	LATIN_AMERICA	LATIN_AMERICA	MEX	México	MEX.4_1	Campeche	MEX.4.6_2	Champotón			
4853566471			es	CC_BY_NC_4_0					PhysicalObject	http://grbio.org/institution/universidad-nacional-autonoma-de-mexico-facultad-de-ciencias			FCMM	YUC-CC-255-11	Macrocrustáceos de las playas del Atlántico mexicano		PRESERVED_SPECIMEN				CCY-004261	YUC-CC-255-11-006257		María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	1				Adult									PRESENT	Colecta definitiva: Animal completo (ETOH70%)	En colección																				I.Blanca-04-2019-315-crustaceos	2019-03-31	14:10	90	90	2019	3	31	2019-03-31	zona intermareal de la playa	Nucleador	0.005	m3	1 nucleo					América;Norteamérica;México;Quintana Roo	NORTH_AMERICA	Mar Caribe			MX	Quintana Roo	Isla Mujeres		Isla Blanca				0					21.34303	-86.79202									María del Refugio Muciño Reyes																											María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	2020-10-12T00:00:00	Mexorchestia: a new genus of talitrid amphipod (Crustacea, Amphipoda, Talitridae) from the Gulf of Mexico and Caribbean Sea, with the description of a new species and two new subspecies. Wildish & LeCroy 2014				urn:lsid:marinespecies.org:taxname:819060							Mexorchestia carpenteri raduloviciae Wildish & LeCroy, 2014								Animalia	Arthropoda	Malacostraca	Amphipoda		Talitridae	Platorchestiinae			Mexorchestia	Mexorchestia			carpenteri	raduloviciae		SUBSPECIES				ACCEPTED			2637deb2-a109-472c-a942-3c220a46deeb	VE	2025-07-31T12:20:35.867Z			0.0	0.0		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH				true	false	8230937	8230937	1	54	229	1231	4466	8300498		7715868	Mexorchestia carpenteri	Mexorchestia carpenteri raduloviciae Wildish & LeCroy, 2014	Mexorchestia carpenteri raduloviciae		EML	2025-07-31T12:20:35.867Z	2025-07-25T01:30:18.693Z		true			false	LATIN_AMERICA	LATIN_AMERICA	MEX	México	MEX.23_1	Quintana Roo	MEX.23.5_2	Isla Mujeres			
4853566470			es	CC_BY_NC_4_0					PhysicalObject	http://grbio.org/institution/universidad-nacional-autonoma-de-mexico-facultad-de-ciencias			FCMM	YUC-CC-255-11	Macrocrustáceos de las playas del Atlántico mexicano		PRESERVED_SPECIMEN				CCY-004140	YUC-CC-255-11-006317		María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	3				Adult									PRESENT	Colecta definitiva: Animal completo (ETOH70%)	En colección																				Champoton-06-2019-313-crustáceos	2019-06-21	11:00	172	172	2019	6	21	2019-06-21	zona intermareal de la playa	Nucleador	0.005	m3	1 nucleo					América;Norteamérica;México;Campeche	NORTH_AMERICA	Golfo de México			MX	Campeche	Champotón		Heroica Ciudad de Champotón				0					19.43531	-90.71172									María del Refugio Muciño Reyes																											María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	2019-10-10T00:00:00	Guide to the marine isopod crustaceans of the Caribbean. Kensley & Schotte 1993				urn:lsid:marinespecies.org:taxname:258420							Excirolana mayana (Ives, 1891)								Animalia	Arthropoda	Malacostraca	Isopoda		Cirolanidae				Excirolana	Excirolana			mayana			SPECIES				ACCEPTED			2637deb2-a109-472c-a942-3c220a46deeb	VE	2025-07-31T12:20:35.866Z			0.0	0.0		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH				true	false	2212919	2212919	1	54	229	643	5347	2212907		2212919	Excirolana mayana	Excirolana mayana (Ives, 1891)	Excirolana mayana		EML	2025-07-31T12:20:35.866Z	2025-07-25T01:30:18.693Z		true			false	LATIN_AMERICA	LATIN_AMERICA	MEX	México	MEX.4_1	Campeche	MEX.4.6_2	Champotón			
4853566469			es	CC_BY_NC_4_0					PhysicalObject	http://grbio.org/institution/universidad-nacional-autonoma-de-mexico-facultad-de-ciencias			FCMM	YUC-CC-255-11	Macrocrustáceos de las playas del Atlántico mexicano		PRESERVED_SPECIMEN				CCY-004260	YUC-CC-255-11-006256		María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	1				Adult									PRESENT	Colecta definitiva: Animal completo (ETOH70%)	En colección																				I.Blanca-04-2019-315-crustaceos	2019-03-31	14:10	90	90	2019	3	31	2019-03-31	zona intermareal de la playa	Nucleador	0.005	m3	1 nucleo					América;Norteamérica;México;Quintana Roo	NORTH_AMERICA	Mar Caribe			MX	Quintana Roo	Isla Mujeres		Isla Blanca				0					21.34303	-86.79202									María del Refugio Muciño Reyes																											María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	2020-10-12T00:00:00	Guide to the marine isopod crustaceans of the Caribbean. Kensley & Schotte 2020				urn:lsid:marinespecies.org:taxname:258413							Excirolana braziliensis Richardson, 1912								Animalia	Arthropoda	Malacostraca	Isopoda		Cirolanidae				Excirolana	Excirolana			braziliensis			SPECIES				ACCEPTED			2637deb2-a109-472c-a942-3c220a46deeb	VE	2025-07-31T12:20:35.866Z			0.0	0.0		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH				true	false	2212910	2212910	1	54	229	643	5347	2212907		2212910	Excirolana braziliensis	Excirolana braziliensis Richardson, 1912	Excirolana braziliensis		EML	2025-07-31T12:20:35.866Z	2025-07-25T01:30:18.693Z		true			false	LATIN_AMERICA	LATIN_AMERICA	MEX	México	MEX.23_1	Quintana Roo	MEX.23.5_2	Isla Mujeres			
4853566468			es	CC_BY_NC_4_0					PhysicalObject	http://grbio.org/institution/universidad-nacional-autonoma-de-mexico-facultad-de-ciencias			FCMM	YUC-CC-255-11	Macrocrustáceos de las playas del Atlántico mexicano		PRESERVED_SPECIMEN				CCY-004099	YUC-CC-255-11-006138		María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	6				Adult									PRESENT	Colecta definitiva: Animal completo (ETOH70%)	En colección																				S.Magallanes-04-2019-115-crustaceos	2019-06-18	8:23	169	169	2019	6	18	2019-06-18	zona intermareal de la playa	Nucleador	0.005	m3	1 nucleo					América;Norteamérica;México;Tabasco	NORTH_AMERICA	Golfo de México			MX	Tabasco	Cárdenas		Villa y Puerto Coronel Andrés Sánchez Magallanes				0					18.27655	-93.93011									María del Refugio Muciño Reyes																											María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	2019-10-17T00:00:00	Guide to the marine isopod crustaceans of the Caribbean. Kensley & Schotte 1989				urn:lsid:marinespecies.org:taxname:258413							Excirolana braziliensis Richardson, 1912								Animalia	Arthropoda	Malacostraca	Isopoda		Cirolanidae				Excirolana	Excirolana			braziliensis			SPECIES				ACCEPTED			2637deb2-a109-472c-a942-3c220a46deeb	VE	2025-07-31T12:20:35.866Z			0.0	0.0		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH				true	false	2212910	2212910	1	54	229	643	5347	2212907		2212910	Excirolana braziliensis	Excirolana braziliensis Richardson, 1912	Excirolana braziliensis		EML	2025-07-31T12:20:35.866Z	2025-07-25T01:30:18.693Z		true			false	LATIN_AMERICA	LATIN_AMERICA									
4853566467			es	CC_BY_NC_4_0					PhysicalObject	http://grbio.org/institution/universidad-nacional-autonoma-de-mexico-facultad-de-ciencias			FCMM	YUC-CC-255-11	Macrocrustáceos de las playas del Atlántico mexicano		PRESERVED_SPECIMEN				CCY-004090	YUC-CC-255-11-006299		María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	17				Adult									PRESENT	Colecta definitiva: Animal completo (ETOH70%)	En colección																				P.Miramar-03-2019-313-crustáceos	2019-03	10:00			2019	3		2019-03-29	zona intermareal de la playa	Nucleador	0.005	m3	1 nucleo					América;Norteamérica;México;Tamaulipas	NORTH_AMERICA	Golfo de México			MX	Tamaulipas	Ciudad Madero		Playa Miramar				0					22.26885	-97.78735									María del Refugio Muciño Reyes																											María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	2020-11-20T00:00:00	An illustrated identification guide to the nearshore marine and estuarine gammaridean amphipoda of Florida. LeCroy 2002				urn:lsid:marinespecies.org:taxname:421472							Haustorius jayneae Foster & LeCroy, 1991								Animalia	Arthropoda	Malacostraca	Amphipoda		Haustoriidae				Haustorius	Haustorius			jayneae			SPECIES				ACCEPTED			2637deb2-a109-472c-a942-3c220a46deeb	VE	2025-07-31T12:20:35.866Z			0.0	0.0		RECORDED_DATE_MISMATCH;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH				true	false	2217041	2217041	1	54	229	1231	4436	2217039		2217041	Haustorius jayneae	Haustorius jayneae Foster & LeCroy, 1991	Haustorius jayneae		EML	2025-07-31T12:20:35.866Z	2025-07-25T01:30:18.693Z		true			false	LATIN_AMERICA	LATIN_AMERICA									
4853566466			es	CC_BY_NC_4_0					PhysicalObject	http://grbio.org/institution/universidad-nacional-autonoma-de-mexico-facultad-de-ciencias			FCMM	YUC-CC-255-11	Macrocrustáceos de las playas del Atlántico mexicano		PRESERVED_SPECIMEN				CCY-004098	YUC-CC-255-11-006272		María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	1				Adult									PRESENT	Colecta definitiva: Animal completo (ETOH70%)	En colección																				S.Magallanes-04-2019-114-crustaceos	2019-06-18	8:23	169	169	2019	6	18	2019-06-18	zona intermareal de la playa	Nucleador	0.005	m3	1 nucleo					América;Norteamérica;México;Tabasco	NORTH_AMERICA	Golfo de México			MX	Tabasco	Cárdenas		Villa y Puerto Coronel Andrés Sánchez Magallanes				0					18.27655	-93.93011									María del Refugio Muciño Reyes																											María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	2019-10-15T00:00:00					urn:lsid:marinespecies.org:taxname:1130							Decapoda								Animalia	Arthropoda	Malacostraca	Decapoda													ORDER				ACCEPTED			2637deb2-a109-472c-a942-3c220a46deeb	VE	2025-07-31T12:20:35.864Z			0.0	0.0		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH				true	false	637	637	1	54	229	637						Decapoda	Decapoda		EML	2025-07-31T12:20:35.864Z	2025-07-25T01:30:18.693Z		true			false	LATIN_AMERICA	LATIN_AMERICA									
4853566465			es	CC_BY_NC_4_0					PhysicalObject	http://grbio.org/institution/universidad-nacional-autonoma-de-mexico-facultad-de-ciencias			FCMM	YUC-CC-255-11	Macrocrustáceos de las playas del Atlántico mexicano		PRESERVED_SPECIMEN				CCY-004097	YUC-CC-255-11-006137		María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	7				Adult									PRESENT	Colecta definitiva: Animal completo (ETOH70%)	En colección																				S.Magallanes-04-2019-114-crustaceos	2019-06-18	8:23	169	169	2019	6	18	2019-06-18	zona intermareal de la playa	Nucleador	0.005	m3	1 nucleo					América;Norteamérica;México;Tabasco	NORTH_AMERICA	Golfo de México			MX	Tabasco	Cárdenas		Villa y Puerto Coronel Andrés Sánchez Magallanes				0					18.27655	-93.93011									María del Refugio Muciño Reyes																											María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	2019-10-15T00:00:00	Guide to the marine isopod crustaceans of the Caribbean. Kensley & Schotte 1989				urn:lsid:marinespecies.org:taxname:258413							Excirolana braziliensis Richardson, 1912								Animalia	Arthropoda	Malacostraca	Isopoda		Cirolanidae				Excirolana	Excirolana			braziliensis			SPECIES				ACCEPTED			2637deb2-a109-472c-a942-3c220a46deeb	VE	2025-07-31T12:20:35.864Z			0.0	0.0		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH				true	false	2212910	2212910	1	54	229	643	5347	2212907		2212910	Excirolana braziliensis	Excirolana braziliensis Richardson, 1912	Excirolana braziliensis		EML	2025-07-31T12:20:35.864Z	2025-07-25T01:30:18.693Z		true			false	LATIN_AMERICA	LATIN_AMERICA									
4853566464			es	CC_BY_NC_4_0					PhysicalObject	http://grbio.org/institution/universidad-nacional-autonoma-de-mexico-facultad-de-ciencias			FCMM	YUC-CC-255-11	Macrocrustáceos de las playas del Atlántico mexicano		PRESERVED_SPECIMEN				CCY-004096	YUC-CC-255-11-006144		María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	3				Adult									PRESENT	Colecta definitiva: Animal completo (ETOH70%)	En colección																				S.Magallanes-04-2019-113-crustaceos	2019-06-18	8:23	169	169	2019	6	18	2019-06-18	zona intermareal de la playa	Nucleador	0.005	m3	1 nucleo					América;Norteamérica;México;Tabasco	NORTH_AMERICA	Golfo de México			MX	Tabasco	Cárdenas		Villa y Puerto Coronel Andrés Sánchez Magallanes				0					18.27655	-93.93011									María del Refugio Muciño Reyes																											María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	2019-10-15T00:00:00	An illustrated identification guide to the nearshore marine and estuarine gammaridean amphipoda of Florida. LeCroy 2011				urn:lsid:marinespecies.org:taxname:421545							Americorchestia salomani Bousfield, 1991								Animalia	Arthropoda	Malacostraca	Amphipoda		Talitridae	Pseudorchestoideinae			Americorchestia	Americorchestia			salomani			SPECIES				ACCEPTED			2637deb2-a109-472c-a942-3c220a46deeb	VE	2025-07-31T12:20:35.864Z			0.0	0.0		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH				true	false	2218538	2218538	1	54	229	1231	4466	2218533		2218538	Americorchestia salomani	Americorchestia salomani Bousfield, 1991	Americorchestia salomani		EML	2025-07-31T12:20:35.864Z	2025-07-25T01:30:18.693Z		true			false	LATIN_AMERICA	LATIN_AMERICA									
4853566463			es	CC_BY_NC_4_0					PhysicalObject	http://grbio.org/institution/universidad-nacional-autonoma-de-mexico-facultad-de-ciencias			FCMM	YUC-CC-255-11	Macrocrustáceos de las playas del Atlántico mexicano		PRESERVED_SPECIMEN				CCY-004095	YUC-CC-255-11-006136		María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	5				Adult									PRESENT	Colecta definitiva: Animal completo (ETOH70%)	En colección																				S.Magallanes-04-2019-113-crustaceos	2019-06-18	8:23	169	169	2019	6	18	2019-06-18	zona intermareal de la playa	Nucleador	0.005	m3	1 nucleo					América;Norteamérica;México;Tabasco	NORTH_AMERICA	Golfo de México			MX	Tabasco	Cárdenas		Villa y Puerto Coronel Andrés Sánchez Magallanes				0					18.27655	-93.93011									María del Refugio Muciño Reyes																											María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	2019-10-15T00:00:00	Guide to the marine isopod crustaceans of the Caribbean. Kensley & Schotte 1989				urn:lsid:marinespecies.org:taxname:258413							Excirolana braziliensis Richardson, 1912								Animalia	Arthropoda	Malacostraca	Isopoda		Cirolanidae				Excirolana	Excirolana			braziliensis			SPECIES				ACCEPTED			2637deb2-a109-472c-a942-3c220a46deeb	VE	2025-07-31T12:20:35.864Z			0.0	0.0		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH				true	false	2212910	2212910	1	54	229	643	5347	2212907		2212910	Excirolana braziliensis	Excirolana braziliensis Richardson, 1912	Excirolana braziliensis		EML	2025-07-31T12:20:35.864Z	2025-07-25T01:30:18.693Z		true			false	LATIN_AMERICA	LATIN_AMERICA									
4853566462			es	CC_BY_NC_4_0					PhysicalObject	http://grbio.org/institution/universidad-nacional-autonoma-de-mexico-facultad-de-ciencias			FCMM	YUC-CC-255-11	Macrocrustáceos de las playas del Atlántico mexicano		PRESERVED_SPECIMEN				CCY-004094	YUC-CC-255-11-006143		María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	1				Adult									PRESENT	Colecta definitiva: Animal completo (ETOH70%)	En colección																				S.Magallanes-04-2019-112-crustaceos	2019-06-18	8:23	169	169	2019	6	18	2019-06-18	zona intermareal de la playa	Nucleador	0.005	m3	1 nucleo					América;Norteamérica;México;Tabasco	NORTH_AMERICA	Golfo de México			MX	Tabasco	Cárdenas		Villa y Puerto Coronel Andrés Sánchez Magallanes				0					18.27655	-93.93011									María del Refugio Muciño Reyes																											María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	2019-10-15T00:00:00	An illustrated identification guide to the nearshore marine and estuarine gammaridean amphipoda of Florida. LeCroy 2011				urn:lsid:marinespecies.org:taxname:421545							Americorchestia salomani Bousfield, 1991								Animalia	Arthropoda	Malacostraca	Amphipoda		Talitridae	Pseudorchestoideinae			Americorchestia	Americorchestia			salomani			SPECIES				ACCEPTED			2637deb2-a109-472c-a942-3c220a46deeb	VE	2025-07-31T12:20:35.864Z			0.0	0.0		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH				true	false	2218538	2218538	1	54	229	1231	4466	2218533		2218538	Americorchestia salomani	Americorchestia salomani Bousfield, 1991	Americorchestia salomani		EML	2025-07-31T12:20:35.864Z	2025-07-25T01:30:18.693Z		true			false	LATIN_AMERICA	LATIN_AMERICA									
4853566461			es	CC_BY_NC_4_0					PhysicalObject	http://grbio.org/institution/universidad-nacional-autonoma-de-mexico-facultad-de-ciencias			FCMM	YUC-CC-255-11	Macrocrustáceos de las playas del Atlántico mexicano		PRESERVED_SPECIMEN				CCY-004093	YUC-CC-255-11-006135		María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	4				Adult									PRESENT	Colecta definitiva: Animal completo (ETOH70%)	En colección																				S.Magallanes-04-2019-112-crustaceos	2019-06-18	8:23	169	169	2019	6	18	2019-06-18	zona intermareal de la playa	Nucleador	0.005	m3	1 nucleo					América;Norteamérica;México;Tabasco	NORTH_AMERICA	Golfo de México			MX	Tabasco	Cárdenas		Villa y Puerto Coronel Andrés Sánchez Magallanes				0					18.27655	-93.93011									María del Refugio Muciño Reyes																											María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	2019-10-15T00:00:00	Guide to the marine isopod crustaceans of the Caribbean. Kensley & Schotte 1989				urn:lsid:marinespecies.org:taxname:258413							Excirolana braziliensis Richardson, 1912								Animalia	Arthropoda	Malacostraca	Isopoda		Cirolanidae				Excirolana	Excirolana			braziliensis			SPECIES				ACCEPTED			2637deb2-a109-472c-a942-3c220a46deeb	VE	2025-07-31T12:20:35.863Z			0.0	0.0		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH				true	false	2212910	2212910	1	54	229	643	5347	2212907		2212910	Excirolana braziliensis	Excirolana braziliensis Richardson, 1912	Excirolana braziliensis		EML	2025-07-31T12:20:35.863Z	2025-07-25T01:30:18.693Z		true			false	LATIN_AMERICA	LATIN_AMERICA									
4853566460			es	CC_BY_NC_4_0					PhysicalObject	http://grbio.org/institution/universidad-nacional-autonoma-de-mexico-facultad-de-ciencias			FCMM	YUC-CC-255-11	Macrocrustáceos de las playas del Atlántico mexicano		PRESERVED_SPECIMEN				CCY-004092	YUC-CC-255-11-006134		María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	1				Adult									PRESENT	Colecta definitiva: Animal completo (ETOH70%)	En colección																				S.Magallanes-04-2019-111-crustaceos	2019-06-18	8:23	169	169	2019	6	18	2019-06-18	zona intermareal de la playa	Nucleador	0.005	m3	1 nucleo					América;Norteamérica;México;Tabasco	NORTH_AMERICA	Golfo de México			MX	Tabasco	Cárdenas		Villa y Puerto Coronel Andrés Sánchez Magallanes				0					18.27655	-93.93011									María del Refugio Muciño Reyes																											María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	2019-10-15T00:00:00	Guide to the marine isopod crustaceans of the Caribbean. Kensley & Schotte 1989				urn:lsid:marinespecies.org:taxname:258413							Excirolana braziliensis Richardson, 1912								Animalia	Arthropoda	Malacostraca	Isopoda		Cirolanidae				Excirolana	Excirolana			braziliensis			SPECIES				ACCEPTED			2637deb2-a109-472c-a942-3c220a46deeb	VE	2025-07-31T12:20:35.863Z			0.0	0.0		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH				true	false	2212910	2212910	1	54	229	643	5347	2212907		2212910	Excirolana braziliensis	Excirolana braziliensis Richardson, 1912	Excirolana braziliensis		EML	2025-07-31T12:20:35.863Z	2025-07-25T01:30:18.693Z		true			false	LATIN_AMERICA	LATIN_AMERICA									
4853566459			es	CC_BY_NC_4_0					PhysicalObject	http://grbio.org/institution/universidad-nacional-autonoma-de-mexico-facultad-de-ciencias			FCMM	YUC-CC-255-11	Macrocrustáceos de las playas del Atlántico mexicano		PRESERVED_SPECIMEN				CCY-004091	YUC-CC-255-11-006300		María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	1				Adult									PRESENT	Colecta definitiva: Animal completo (ETOH70%)	En colección																				P.Miramar-03-2019-323-crustáceos	2019-03	10:00			2019	3		2019-03-29	zona submareal de la playa	Nucleador	0.005	m3	1 nucleo					América;Norteamérica;México;Tamaulipas	NORTH_AMERICA	Golfo de México			MX	Tamaulipas	Ciudad Madero		Playa Miramar				0.5					22.26885	-97.78735									María del Refugio Muciño Reyes																											María del Refugio Muciño Reyes	https://orcid.org/0000-0002-2343-8027	2020-11-20T00:00:00	An illustrated identification guide to the nearshore marine and estuarine gammaridean amphipoda of Florida. LeCroy 2002				urn:lsid:marinespecies.org:taxname:421473							Haustorius mexicanus Ortiz, Cházaro-Olvera & Winfield, 2001								Animalia	Arthropoda	Malacostraca	Amphipoda		Haustoriidae				Haustorius	Haustorius			mexicanus			SPECIES				ACCEPTED			2637deb2-a109-472c-a942-3c220a46deeb	VE	2025-07-31T12:20:35.826Z			0.55	0.45		RECORDED_DATE_MISMATCH;SCIENTIFIC_NAME_AND_ID_INCONSISTENT;TAXON_MATCH_NAME_AND_ID_AMBIGUOUS;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH				true	false	6462727	6462727	1	54	229	1231	4436	2217039		6462727	Haustorius mexicanus	Haustorius mexicanus Ortiz, Cházaro-Olvera & Winfield, 2001	Haustorius jayneae		EML	2025-07-31T12:20:35.826Z	2025-07-25T01:30:18.693Z		true			false	LATIN_AMERICA	LATIN_AMERICA									
